KLAR,Laramie Regional Airport,America/Denver,41.3165,-105.67287
KLAS,"Las Vegas, McCarran International Airport",America/Los_Angeles,36.07188,-115.1634
KLAW,"Lawton, Lawton Municipal Airport",America/Chicago,34.5575,-98.41667
KLAX,"Los Angeles, Los Angeles International Airport",America/Los_Angeles,33.93806,-118.38889
KLBB,"Lubbock, Lubbock International Airport",America/Chicago,33.6674999,-101.8213899
KLBE,Latrobe / Westmorland,America/New_York,40.28333,-79.4
KLBF,"North Platte, North Platte Regional Airport",America/Chicago,41.12194,-100.66833
KLBL,"Liberal, Liberal Municipal Airport",America/Chicago,37.05,-100.9666699
KLBT,Lumberton Municipal Airport,America/New_York,34.60817,-79.059
KLBX,"Angleton / Lake Jackson, Brazoria County Airport",America/Chicago,29.11536,-95.46323
KLCG,"Wayne, Wayne Municipal Airport",America/Chicago,42.24167,-96.98139
KLCH,"Lake Charles, Lake Charles Regional Airport",America/Chicago,30.12611,-93.22333
KLCI,"Laconia, Laconia Municipal Airport",America/New_York,43.56667,-71.41667
KLCK,Rickenbacker Air National Guard Base,America/New_York,39.81667,-82.93333
KLCQ,Lake City Municipal Airport,America/New_York,30.1821,-82.5769
KLDJ,Linden Airport,America/New_York,40.6174,-74.2446
KLDM,"Ludington, Mason County Airport",America/Detroit,43.96667,-86.4
KLEB,Lebanon Municipal Airport,America/New_York,43.6271,-72.30537
KLEE,Leesburg Regional Airport,America/New_York,28.82142,-81.80964
KLEM,LEMMON,America/Denver,45.91869,-102.10617
KLEW,Auburn-Lewiston,America/New_York,44.05,-70.28333
KLEX,Lexington Blue Grass Airport,America/New_York,38.0339,-84.6114599
KLFI,Langley Air Force Base,America/New_York,37.0833299,-76.35
KLFK,"Lufkin, Angelina County Airport",America/Chicago,31.23389,-94.75
KLFT,"Lafayette, Lafayette Regional Airport",America/Chicago,30.20222,-91.99306
KLGA,"New York, La Guardia Airport",America/New_York,40.77917,-73.88
KLGB,"Long Beach, Long Beach Airport",America/Los_Angeles,33.81167,-118.14639
KLGC,"La Grange, Callaway Airport",America/New_York,33.00889,-85.0725
KLGD,La Grande/Union County Airport,America/Los_Angeles,45.29066,-118.00884
KLGU,Logan-Cache Airport,America/Denver,41.78652,-111.85187
KLHB,"Hearne, Hearne Municipal Airport",America/Chicago,30.87167,-96.62222
KLHM,Lincoln Regional Karl Harder Field,America/Los_Angeles,38.9092,-121.3513
KLHQ,"Lancaster, Fairfield County Airport",America/New_York,39.7572199,-82.66333
KLHW,Ft. Stewart,America/New_York,31.88333,-81.56667
KLHX,La Junta Municipal Airport,America/Denver,38.04949,-103.51334
KLHZ,Franklin County Airport,America/New_York,36.02288,-78.33405
KLIC,Limon Municipal Airport,America/Denver,39.27334,-103.66738
KLIT,"Little Rock, Adams Field",America/Chicago,34.72667,-92.23611
KLJF,Litchfield Municipal Airport,America/Chicago,45.09485,-94.50837
KLKR,Lancaster County-mc Whirter Field,America/New_York,34.723,-80.855
KLKU,"Louisa, Louisa County Airport/Freeman Field",America/New_York,38.00972,-77.97028
KLKV,"Lakeview, Lake County Airport",America/Los_Angeles,42.16667,-120.4
KLLJ,Challis - Challis Airport,America/Boise,44.523,-114.21611
KLLQ,"Monticello, Monticello Municipal Airport/Ellis Field",America/Chicago,33.63833,-91.75111
KLMO,Vance Brand Airport,America/Denver,40.16115,-105.16042
KLMT,Klamath Falls International Airport,America/Los_Angeles,42.14703,-121.72548
KLNC,Lancaster Airport,America/Chicago,32.58323,-96.72091
KLND,Lander,America/Denver,42.81472,-108.72806
KLNK,"Lincoln, Lincoln Municipal Airport",America/Chicago,40.83111,-96.7644399
KLNL,"Land O' Lakes, Kings Land O' Lakes Airport",America/Chicago,46.1538899,-89.21194
KLNN,Willoughby,America/New_York,41.68333,-81.38333
KLNP,Wise / Lonesome Pine,America/New_York,36.98333,-82.53333
KLNR,Lone Rock Tri-County Regional Airport,America/Chicago,43.21108,-90.18735
KLNS,"Lancaster, Lancaster Airport",America/New_York,40.1205799,-76.29446
KLOL,"Lovelock, Derby Field Airport",America/Los_Angeles,40.0683999,-118.57017
KLOM,Philadelphia - Wings Field Airport,America/New_York,40.13758,-75.2684
KLOR,"Fort Rucker, Lowe Army Heliport",America/Chicago,31.35889,-85.74833
KLOT,Lewis University Airport,America/Chicago,41.60307,-88.10164
KLOU,"Louisville, Bowman Field Airport",America/New_York,38.22778,-85.66361
KLOZ,"London, London-Corbin Airport-Magee Field",America/New_York,37.08944,-84.06861
KLPC,"Lompoc, Lompoc Airport",America/Los_Angeles,34.66667,-120.46667
KLPR,"Lorain / Elyria, Lorain County Regional Airport",America/New_York,41.34611,-82.17944
KLQK,Pickens County Airport,America/New_York,34.80997,-82.70289
KLRD,"Laredo, Laredo International Airport",America/Chicago,27.54361,-99.46139
KLRF,Little Rock Air Force Base,America/Chicago,34.91667,-92.15
KLRJ,"Le Mars, Le Mars Municipal Airport",America/Chicago,42.77806,-96.19361
KLRO,Mount Pleasant Regional-Faison Field,America/New_York,32.898,-79.783
KLRU,"Las Cruces, Las Cruces International Airport",America/Denver,32.28944,-106.92194
KLSE,La Crosse - La Crosse Regional Airport,America/Chicago,43.87944,-91.25667
KLSF,Fort Benning,America/New_York,32.3333299,-84.83333
KLSK,Lusk Municipal Airport,America/Denver,42.7538,-104.4046
KLSV,Nellis Air Force Base,America/Los_Angeles,36.23333,-115.03333
KLTS,Altus Air Force Base,America/Chicago,34.65,-99.26667
KLUA,Luray Caverns,America/New_York,38.6671,-78.5006
KLUD,"Decatur, Decatur Municipal Airport",America/Chicago,33.25444,-97.58056
KLUF,Luke Air Force Base / Phoenix,America/Phoenix,33.53333,-112.38333
KLUK,"Cincinnati, Cincinnati Municipal Airport Lunken Field",America/New_York,39.10583,-84.41583
KLUL,LAUREL/NOBLE FIELD,America/Chicago,31.67,-89.17
KLUM,Menomonie Municipal Airport-Score Field,America/Chicago,44.89363,-91.86652
KLUX,Laurens County Airport,America/New_York,34.507,-81.947
KLVJ,"Houston, Pearland Regional Airport",America/Chicago,29.52111,-95.24194
KLVK,"Livermore, Livermore Municipal Airport",America/Los_Angeles,37.69278,-121.81444
KLVL,Lawrenceville/Brunswick Municipal Airport,America/New_York,36.7727999,-77.7943
KLVM,"Livingston, Mission Field Airport",America/Denver,45.69944,-110.44833
KLVN,"Minneapolis, Airlake Airport",America/Chicago,44.62778,-93.22806
KLVS,"Las Vegas, Las Vegas Municipal Airport",America/Denver,35.65417,-105.1425
KLWA,"South Haven, South Haven Area Regional Airport",America/Detroit,42.35083,-86.25611
KLWB,Lewisburg / Greenbrier,America/New_York,37.86667,-80.4
KLWC,"Lawrence, Lawrence Municipal Airport",America/Chicago,39.00833,-95.21167
KLWD,"Lamoni, Lamoni Municipal Airport",America/Chicago,40.63056,-93.90083
KLWM,"Lawrence, Lawrence Municipal Airport",America/New_York,42.71306,-71.1258299
KLWS,"Lewiston, Lewiston-Nez Perce County Airport",America/Los_Angeles,46.37472,-117.01444
KLWT,"Lewistown, Lewistown Municipal Airport",America/Denver,47.0491699,-109.46639
KLWV,Lawrenceville-Vincennes International Airport,America/Chicago,38.76046,-87.59903
KLXL,"Little Falls, Little Falls/Morrison County Airport-Lindbergh Field",America/Chicago,45.95,-94.35
KLXN,"Lexington, Jim Kelly Field Airport",America/Chicago,40.79111,-99.77722
KLXT,"Lee's Summit, Lee's Summit Municipal Airport",America/Chicago,38.95972,-94.37167
KLXV,"Leadville, Lake County Airport",America/Denver,39.22806,-106.31611
KLXY,Mexia Limestone County Airport,America/Chicago,31.6412,-96.5145
KLYH,"Lynchburg, Lynchburg Regional Airport",America/New_York,37.32083,-79.20667
KLYV,Quentin Aanenson Field Airport,America/Chicago,43.62166,-96.2139399
KLZU,"Lawrenceville, Gwinnett County-Briscoe Field Airport",America/New_York,33.97806,-83.9625
KLZZ,"Lampasas, Lampasas Airport",America/Chicago,31.10611,-98.19583
KM08,BOLIVAR/WILLIAM L WHITEHURST,America/Chicago,35.21,-89.04
KM19,"Newport, Newport Municipal Airport",America/Chicago,35.6375,-91.17611
KM21,Muhlenberg County Airport,America/Chicago,37.2262,-87.1564
KM25,Mayfield Graves County Airport,America/Chicago,36.7691,-88.5847
KM30,Metropolis Municipal Airport,America/Chicago,37.1824299,-88.74885
KM40,Monroe County Airport,America/Chicago,33.87375,-88.489667
KM91,Springfield Robertson County Airport,America/Chicago,36.5363,-86.9188999
KMAE,"Madera, Madera Municipal Airport",America/Los_Angeles,36.9866699,-120.11083
KMAF,"Midland, Midland International Airport",America/Chicago,31.94778,-102.2086099
KMAI,"Marianna, Marianna Municipal Airport",America/Chicago,30.83667,-85.18361
KMAN,Nampa Municipal Airport,America/Boise,43.5813,-116.5231
KMAO,Marion County Airport,America/New_York,34.181,-79.3349999
KMBG,"Mobridge, Mobridge Municipal Airport",America/Chicago,45.55,-100.40861
KMBL,"Manistee, Manistee County-Blacker Airport",America/Detroit,44.26667,-86.25
KMBO,Madison Bruce Campbell Field Airport,America/Chicago,32.4384,-90.1014
KMBS,MBS International Airport,America/Detroit,43.53167,-84.07724
KMCB,"McComb, McComb / Pike County / John E Lewis Field Airport",America/Chicago,31.17833,-90.47194
KMCC,"Sacramento, McClellan Airfield Airport",America/Los_Angeles,38.66667,-121.4
KMCD,Mackinac Island - Mackinac Island Airport,America/Detroit,45.865,-84.63722
KMCE,Merced Regional Airport,America/Los_Angeles,37.28306,-120.50778
KMCF,"Macdill Air Force Base, Fl.",America/New_York,27.85,-82.5
KMCI,"Kansas City, Kansas City International Airport",America/Chicago,39.29722,-94.73056
KMCJ,John Dunn Helistop,America/Chicago,29.714,-95.395
KMCK,"McCook, McCook Municipal Airport",America/Chicago,40.20306,-100.58833
KMCN,"Macon, Middle Georgia Regional Airport",America/New_York,32.6877799,-83.6544399
KMCO,Orlando International Airport,America/New_York,28.41826,-81.32413
KMCW,"Mason City, Mason City Municipal Airport",America/Chicago,43.15778,-93.33139
KMCX,Monticello White County Airport,America/Indiana/Indianapolis,40.7087999,-86.7668
KMDD,"Midland, Midland Airpark",America/Chicago,32.03639,-102.10083
KMDH,Southern Illinois Airport,America/Chicago,37.78328,-89.24532
KMDJ,MISS CANYON OIL PLATFORM,America/Chicago,28.65,-89.8
KMDQ,"Huntsville, Madison County Executive Airport",America/Chicago,34.86139,-86.55722
KMDS,Madison Municipal Airport,America/Chicago,44.0164147,-97.0855992
KMDT,"Harrisburg, Harrisburg International Airport",America/New_York,40.19361,-76.76333
KMDW,"Chicago, Chicago Midway Airport",America/Chicago,41.78417,-87.75528
KMDZ,Taylor County Airport,America/Chicago,45.10462,-90.30253
KMEB,Laurinburg Maxton Airport,America/New_York,34.79132,-79.3683
KMEH,Meacham,America/Los_Angeles,45.51176,-118.42466
KMEI,"Meridian, Key Field",America/Chicago,32.33806,-88.74778
KMEM,Memphis International Airport,America/Chicago,35.05644,-89.98634
KMER,Merced / Castle Air Force Base,America/Los_Angeles,37.36667,-120.56667
KMEV,Minden-Tahoe Airport,America/Los_Angeles,38.9963,-119.75
KMEZ,"Mena, Mena Intermountain Municipal Airport",America/Chicago,34.54528,-94.2025
KMFD,Mansfield - Mansfield Lahm Regional Airport,America/New_York,40.8202799,-82.51778
KMFE,"McAllen, Miller International Airport",America/Chicago,26.17972,-98.24444
KMFI,"Marshfield, Marshfield Municipal Airport",America/Chicago,44.63806,-90.1875
KMFR,Rogue Valley International Airport,America/Los_Angeles,42.37503,-122.87696
KMFV,Melfa / Accomack Airport,America/New_York,37.65,-75.76667
KMGC,Michigan City Municipal Airport,America/Chicago,41.7033,-86.8212
KMGE,Marietta / Dobbins Air Force Base,America/New_York,33.91667,-84.51667
KMGG,"Maple Lake, Maple Lake Municipal Airport",America/Chicago,45.2353499,-93.98959
KMGJ,"Montgomery, Orange County Airport",America/New_York,41.50917,-74.265
KMGM,"Montgomery, Dannelly Field",America/Chicago,32.30028,-86.40611
KMGN,"Harbor Springs, Harbor Springs Airport",America/Detroit,45.42556,-84.91333
KMGR,"Moultrie, Moultrie Municipal Airport",America/New_York,31.08472,-83.80306
KMGW,Morgantown Municipal-Hart Field,America/New_York,39.64985,-79.92065
KMGY,"Dayton, Dayton-Wright Brothers Airport",America/New_York,39.58889,-84.22472
KMHE,"Mitchell, Mitchell Municipal Airport",America/Chicago,43.76667,-98.03333
KMHK,"Manhattan, Manhattan Municipal Airport",America/Chicago,39.13528,-96.67778
KMHL,MARSHALL,America/Chicago,39.09583,-93.20284
KMHR,"Sacramento, Sacramento Mather Airport",America/Los_Angeles,38.55,-121.3
KMHS,Mount Shasta,America/Los_Angeles,41.31494,-122.31702
KMHT,Manchester Airport,America/New_York,42.92964,-71.43559
KMHV,Mojave,America/Los_Angeles,35.06667,-118.15
KMIA,"Miami, Miami International Airport",America/New_York,25.79056,-80.31639
KMIB,Minot Air Force Base,America/Chicago,48.41667,-101.35
KMIC,"Minneapolis, Crystal Airport",America/Chicago,45.0625,-93.35083
KMIE,"Muncie, Delaware County-Johnson Field",America/Indiana/Indianapolis,40.23417,-85.39361
KMIS,Main Pass 140B (Apache Corp),America/Chicago,29.296,-88.842
KMIV,"Millville, Millville Municipal Airport",America/New_York,39.36623,-75.0778
KMIW,"Marshalltown, Marshalltown Municipal Airport",America/Chicago,42.11056,-92.91611
KMJQ,"Jackson, Jackson Municipal Airport",America/Chicago,43.65,-94.98333
KMJX,Miller Air Park,America/New_York,39.927,-74.292
KMKA,MILLERMUNC,America/Chicago,44.5252399,-98.95811
KMKC,"Kansas City, Kansas City Downtown Airport",America/Chicago,39.12083,-94.59694
KMKE,"Milwaukee, General Mitchell International Airport",America/Chicago,42.955,-87.9044399
KMKG,"Muskegon, Muskegon County Airport",America/Detroit,43.17111,-86.23667
KMKJ,Marion / Wytheville,America/New_York,36.9,-81.35
KMKL,"Jackson, McKellar-Sipes Regional Airport",America/Chicago,35.59306,-88.91667
KMKN,"Comanche, Comanche County-City Airport",America/Chicago,31.91667,-98.60028
KMKO,"Muskogee, Davis Field",America/Chicago,35.65694,-95.35972
KMKS,Moncks Corner Berkeley County,America/New_York,33.1855,-80.0361999
KMKT,"Mankato, Mankato Regional Airport",America/Chicago,44.21667,-93.91667
KMKY,Marco Island Airport,America/New_York,25.995,-81.6725
KMLB,Melbourne International Airport,America/New_York,28.09973,-80.6356
KMLC,"McAlester, McAlester Regional Airport",America/Chicago,34.8822199,-95.78306
KMLE,"Omaha, Millard Airport",America/Chicago,41.19583,-96.1122199
KMLF,Milford Municipal Airport,America/Denver,38.42252,-113.01089
KMLI,"Moline, Quad-City Airport",America/Chicago,41.45139,-90.51472
KMLJ,"Milledgeville, Baldwin County Airport",America/New_York,33.15417,-83.24056
KMLP,"Mullan Pass, Mullan Pass Vor",America/Los_Angeles,47.45417,-115.66972
KMLS,"Miles City, Frank Wiley Field Airport",America/Denver,46.42806,-105.88639
KMLT,"Millinocket, Millinocket Municipal Airport",America/New_York,45.64778,-68.69194
KMLU,Monroe Regional Airport,America/Chicago,32.5155699,-92.02995
KMMH,Mammoth Yosemite Airport,America/Los_Angeles,37.6241,-118.8423
KMMI,Athens McMinn County Airport,America/New_York,35.3973,-84.5626
KMMK,"Meriden, Meriden Markham Municipal Airport",America/New_York,41.50972,-72.82778
KMML,"Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field",America/Chicago,44.45,-95.81667
KMMT,McEntire Air National Guard Weather Facility Base,America/New_York,33.91667,-80.8
KMMU,Morristown Municipal,America/New_York,40.8,-74.41667
KMMV,"McMinnville, McMinnville Municipal Airport",America/Los_Angeles,45.19611,-123.13222
KMNE,Minden Airport,America/Chicago,32.64603,-93.29808
KMNH,"Elbert Mountain, Monument Pass",America/Denver,39.21667,-104.6338899
KMNI,Manning / Cooper Regional,America/New_York,33.5833299,-80.2166699
KMNM,"Menominee, Menominee-Marinette Twin County Airport",America/Menominee,45.13333,-87.63333
KMNN,"Marion, Marion Municipal Airport",America/New_York,40.61667,-83.06833
KMNZ,Hamilton Municipal Airport,America/Chicago,31.6659,-98.1486
KMOB,"Mobile, Mobile Regional Airport",America/Chicago,30.68833,-88.24556
KMOD,"Modesto, Modesto City-County-Sham Field",America/Los_Angeles,37.62417,-120.95056
KMOP,"Mount Pleasant, Mount Pleasant Municipal Airport",America/Detroit,43.61667,-84.73333
KMOR,Morristown Moore-Murrell Airport,America/New_York,36.1794,-83.3754
KMOT,"Minot, Minot International Airport",America/Chicago,48.25944,-101.28028
KMOX,"Morris, Morris Municipal Airport",America/Chicago,45.56667,-95.9666699
KMPO,"Mount Pocono, Pocono Mountains Municipal Airport",America/New_York,41.13821,-75.37971
KMPR,MCPHERSON,America/Chicago,38.35244,-97.6913299
KMPV,"Barre / Montpelier, Knapp State Airport",America/New_York,44.20472,-72.56611
KMPZ,"Mount Pleasant, Mount Pleasant Municipal Airport",America/Chicago,40.94667,-91.51111
KMQB,Macomb Municipal Airport,America/Chicago,40.5176299,-90.64807
KMQE,East Milton,America/New_York,42.21222,-71.11472
KMQI,Manteo / Dare County Regional,America/New_York,35.91667,-75.7
KMQJ,INDIANAPOLIS,America/Indiana/Indianapolis,39.8435,-85.897
KMQS,Chester County Airport,America/New_York,39.98333,-75.86667
KMQY,"Smyrna, Smyrna Airport",America/Chicago,36.00889,-86.52
KMRB,Eastern WV Regional Airport/Shepherd Field,America/New_York,39.40372,-77.975
KMRC,Columbia / Maury County,America/Chicago,35.55,-87.18333
KMRF,Marfa,America/Chicago,30.36667,-104.01667
KMRH,Beaufort Smith Field,America/New_York,34.73259,-76.6566
KMRJ,Iowa County Airport,America/Chicago,42.88754,-90.23147
KMRN,Morganton-Lenoir Airport,America/New_York,35.81922,-81.60971
KMRT,Marysville Union County Airport,America/New_York,40.2247,-83.3516
KMRY,"Monterey, Monterey Peninsula Airport",America/Los_Angeles,36.59056,-121.8475
KMSL,"Muscle Shoals, North West Alabama Regional Airport",America/Chicago,34.74389,-87.59944
KMSN,"Madison, Dane County Regional-Truax Field",America/Chicago,43.14056,-89.34528
KMSO,"Missoula, Missoula International Airport",America/Denver,46.92083,-114.0925
KMSP,"Minneapolis, Minneapolis-St. Paul International Airport",America/Chicago,44.88306,-93.22889
KMSS,"Massena, Massena International-Richards Field",America/New_York,44.93583,-74.84556
KMSV,"Monticello, Sullivan County International Airport",America/New_York,41.7,-74.8
KMSY,"New Orleans, New Orleans International Airport",America/Chicago,29.99278,-90.2508299
KMTC,Selfridge Air National Guard Base,America/Detroit,42.61667,-82.83333
KMTH,"Marathon, Marathon Airport",America/New_York,24.7258299,-81.04778
KMTJ,"Montrose, Montrose Regional Airport",America/Denver,38.505,-107.8975
KMTN,Baltimore / Martin,America/New_York,39.3333299,-76.41667
KMTO,"Mattoon / Charleston, Coles County Memorial Airport",America/Chicago,39.47806,-88.2791699
KMTP,"Montauk, Montauk Airport",America/New_York,41.07306,-71.92333
KMTR,Meeteetse US 120 north of Meeteetsie,America/Denver,44.27011,-108.87343
KMTV,Martinsville,America/New_York,36.63333,-80.01667
KMTW,"Manitowoc, Manitowoc County Airport",America/Chicago,44.13333,-87.68333
KMUI,Muir Army Air Field / Indiantown,America/New_York,40.43808,-76.56434
KMUO,Mountain Home Air Force Base,America/Boise,43.05,-115.86667
KMUT,Muscatine,America/Chicago,41.36667,-91.15
KMVE,Montevideo-Chippewa County Airport,America/Chicago,44.96749,-95.71159
KMVH,N BAR Ranch Airport,America/Denver,46.8381,-108.9368
KMVL,Morrisville-Stowe State Airport,America/New_York,44.53589,-72.6162499
KMVN,"Mount Vernon, Mount Vernon Airport",America/Chicago,38.31667,-88.86667
KMVY,"Vineyard Haven, Marthas Vineyard Airport",America/New_York,41.39222,-70.61667
KMWA,Marion - Williamson County Regional Airport,America/Chicago,37.76671,-89.00993
KMWC,Milwaukee-Timmerman,America/Chicago,43.10961,-88.03048
KMWH,Grant County Airport,America/Los_Angeles,47.19299,-119.31451
KMWK,Mount Airy/Surry County Airport,America/New_York,36.45675,-80.55483
KMWL,"Mineral Wells, Mineral Wells Airport",America/Chicago,32.78167,-98.06028
KMWM,Windom Municipal Airport,America/Chicago,43.90999,-95.10723
KMWN,Mount Washington,America/New_York,44.26667,-71.3
KMWO,Hook Field Municipal Airport,America/New_York,39.531,-84.3953
KMWT,Mount Ida,America/Chicago,34.55,-93.58333
KMXF,Maxwell Air Force Base / Montgomery,America/Chicago,32.38333,-86.36667
KMXO,Monticello Municipal,America/Chicago,42.23333,-91.16667
KMYF,"San Diego, Montgomery Field",America/Los_Angeles,32.81444,-117.13639
KMYJ,MEXICO,America/Chicago,39.1575,-91.81834
KMYL,McCall Airport,America/Boise,44.89425,-116.09978
KMYP,"Salida Mountain, Monarch Pass",America/Denver,38.48444,-106.31694
KMYR,Myrtle Beach Air Force Base,America/New_York,33.68333,-78.93333
KMYV,"Marysville, Yuba County Airport",America/Los_Angeles,39.09778,-121.56972
KMYZ,Marysville Municipal Airport,America/Chicago,39.8553,-96.6306
KMZG,MUSTANG A85A OIL PLATFORM,America/Chicago,27.73,-96.18
KMZH,"Moose Lake, Moose Lake Carlton County Airport",America/Chicago,46.41667,-92.8
KMZZ,Marion Municipal Airport,America/Indiana/Indianapolis,40.49,-85.68
KN03,Cortland County-Chase Field,America/New_York,42.5926,-76.2149
KN23,SIDNEY,America/New_York,42.3025,-75.416
KN38,WELLSBORO,America/New_York,41.72789,-77.3965
KN60,Garrison,America/Chicago,47.6458299,-101.43944
KNAK,"Annapolis, United States Naval Academy",America/New_York,38.99125,-76.48907
KNBC,"Beaufort, Marine Corps Air Station",America/New_York,32.4936099,-80.7030599
KNBG,"New Orleans, Naval Air Station - Alvin Callender Field",America/Chicago,29.82528,-90.035
KNBT,"Piney Island, Bt-11 Bombing Range",America/New_York,35.02222,-76.4625
KNCA,MCAS New River,America/New_York,34.70627,-77.44066
KNDZ,"Milton, Whiting Field South",America/Chicago,30.69722,-87.02
KNEL,Lakehurst Naval Air Station,America/New_York,40.03661,-74.35251
KNEW,"New Orleans, New Orleans Lakefront Airport",America/Chicago,30.04944,-90.02889
KNFE,"Fentress, Naval Auxiliary Landing Field",America/New_York,36.70083,-76.12833
KNFG,"Oceanside, Camp Pendleton, Marine Corps Air Station",America/Los_Angeles,33.30472,-117.35389
KNFL,"Fallon, Naval Air Station",America/Los_Angeles,39.43222,-118.68556
KNFW,"Fort Worth, Naval Air Station",America/Chicago,32.76583,-97.43333
KNGP,"Corpus Christi, Corpus Christi Naval Air Station/Truax Field",America/Chicago,27.6925,-97.29111
KNGU,"Norfolk, Naval Air Station",America/New_York,36.93361,-76.29583
KNHK,"Patuxent River, Naval Air Station",America/New_York,38.27861,-76.41389
KNID,"China Lake, Naval Air Facility",America/Los_Angeles,35.68639,-117.69
KNIP,Jacksonville Naval Air Station,America/New_York,30.23468,-81.67462
KNJK,"El Centro, Naval Air Facility",America/Los_Angeles,32.825,-115.66056
KNJM,Bogue Field Marine Corps Auxiliary Field,America/New_York,34.69403,-77.02945
KNKT,Cherry Point Marine Corps Air Station,America/New_York,34.89719,-76.88135
KNKX,"San Diego, Miramar MCAS/Mitscher Field Airport",America/Los_Angeles,32.86833,-117.1425
KNLC,"Lemoore, Naval Air Station",America/Los_Angeles,36.30361,-119.93806
KNMM,"Meridian, Meridian Naval Air Station - McCain Field",America/Chicago,32.55194,-88.55528
KNOG,Orange Grove NALF,America/Chicago,27.8947,-98.0425099
KNOW,Port Angeles Coast Guard Air Station,America/Los_Angeles,48.13333,-123.4
KNPA,Pensacola Naval Air Station,America/Chicago,30.35641,-87.32326
KNQA,"Millington, Millington Municipal Airport",America/Chicago,35.35667,-89.8702799
KNQI,"Kingsville, Naval Air Station",America/Chicago,27.50306,-97.81167
KNQX,Key West Naval Air Station,America/New_York,24.5800899,-81.68293
KNRB,"Mayport, Mayport Naval Station, Adm David L. McDonald Field",America/New_York,30.39583,-81.4225
KNRN,NORTON,America/Chicago,39.8504099,-99.89466
KNRS,"Imperial Beach, Naval Auxiliary Landing Field",America/Los_Angeles,32.56306,-117.11
KNSE,Milton - Whiting Field Naval Air Station North,America/Chicago,30.72848,-87.02192
KNSI,San Nicholas Island,America/Los_Angeles,33.23472,-119.45278
KNTD,"Point Mugu, Naval Air Warfare Center",America/Los_Angeles,34.12389,-119.12167
KNTU,"Virginia Beach, Oceana, Naval Air Station",America/New_York,36.82111,-76.02833
KNUC,San Clemente Island NALF,America/Los_Angeles,33.0218,-118.58266
KNUI,"St. Inigoes, Webster Field, Naval Electronic Systems Engineering Activity",America/New_York,38.14889,-76.42
KNUQ,"Mountain View, Moffett Field",America/Los_Angeles,37.40583,-122.04806
KNUW,"Whidbey Island, Naval Air Station",America/Los_Angeles,48.34917,-122.65056
KNXF,Mcolf Camp Pendleton (Red Beach),America/Los_Angeles,33.2856,-117.4565
KNXP,"Twenty-Nine Palms, Marine Corps Air-Ground Combat Center",America/Los_Angeles,34.29444,-116.145
KNY0,JOHNSTOWN,America/New_York,42.99819,-74.32955
KNYC,"New York City, Central Park",America/New_York,40.78333,-73.9666699
KNYG,Quantico Marine Corps Airfield - Turner Field,America/New_York,38.50326,-77.30129
KNYL,"Yuma, Marine Corps Air Station",America/Phoenix,32.6594399,-114.59306
KNZY,"San Diego, North Island, Naval Air Station",America/Los_Angeles,32.69083,-117.20889
KO22,COLUMBIA,America/Los_Angeles,38.03,-120.42
KO57,BRYANT FIELD MONO COUNTY,America/Los_Angeles,38.26241,-119.2257
KO69,Petaluma Municipal Airport,America/Los_Angeles,38.2578,-122.6053
KO86,Trinity Center,America/Los_Angeles,40.98452,-122.69342
KOAJ,"Jacksonville, Albert J Ellis Airport",America/New_York,34.8333299,-77.61667
KOAK,"Oakland, Metro Oakland International Airport",America/Los_Angeles,37.7177999,-122.23294
KOBE,Okeechobee County Airport,America/New_York,27.2628,-80.8498
KOBI,CAPE MAY,America/New_York,39.2191,-74.7948
KOCF,"Ocala, Ocala International Airport-Jim Taylor Field",America/New_York,29.16667,-82.2166699
KOCH,"Nacogdoches, A L Mangham Jr. Regional Airport",America/Chicago,31.58333,-94.7166699
KOCQ,Oconto J. Douglas Bake Memorial Airport,America/Chicago,44.8742,-87.9096
KOCW,"Washington, Warren Field Airport",America/New_York,35.57056,-77.0497199
KODO,"Odessa, Odessa-Schlemeyer Field",America/Chicago,31.92139,-102.39167
KODX,"Ord, Evelyn Sharp Field Airport",America/Chicago,41.62417,-98.9525
KOEB,"Coldwater, Branch County Memorial Airport",America/Detroit,41.93333,-85.0525
KOEL,LOGAN,America/Chicago,39.10166,-100.8165999
KOEO,L O Simenstad Municipal Airport,America/Chicago,45.31084,-92.6948
KOFF,Omaha / Offutt Air Force Base,America/Chicago,41.11667,-95.9
KOFK,"Norfolk, Stefan Memorial Airport",America/Chicago,41.9805599,-97.43694
KOFP,"Ashland, Hanover County Municipal Airport",America/New_York,37.70806,-77.43444
KOGA,"Ogallala, Searle Field Airport",America/Denver,41.11972,-101.76889
KOGB,"Orangeburg, Orangeburg Municipal Airport",America/New_York,33.46389,-80.85361
KOGD,Ogden-Hinckley Airport,America/Denver,41.19406,-112.01681
KOGS,OGDENSBURG,America/New_York,44.68186,-75.4655
KOIC,NORWICH,America/New_York,42.5665,-75.52416
KOJA,"Weatherford, Thomas P Stafford Airport",America/Chicago,35.54472,-98.66833
KOJC,"Olathe, Johnson County Executive Airport",America/Chicago,38.85,-94.73917
KOKB,"Oceanside, Oceanside Municipal Airport",America/Los_Angeles,33.21806,-117.35139
KOKC,"Oklahoma City, Will Rogers World Airport",America/Chicago,35.38861,-97.60028
KOKK,"Kokomo, Kokomo Municipal Airport",America/Indiana/Indianapolis,40.53333,-86.06667
KOKM,"Okmulgee, Okmulgee Municipal Airport",America/Chicago,35.6680599,-95.94861
